speciesname,lon,lat
Microgobius gulosus,-80.59398,28.52452
Microgobius gulosus,-80.6607,28.3041
Microgobius gulosus,-80.51765,27.91545
Microgobius gulosus,-80.53117,27.94015
Microgobius gulosus,-80.73173,28.48542
Microgobius gulosus,-80.72418,28.47427
Microgobius gulosus,-80.7259,28.43553
Microgobius gulosus,-80.72287,28.416
Microgobius gulosus,-80.75443,28.42843
Microgobius gulosus,-80.67495,28.31602
Microgobius gulosus,-80.71972,28.39702
Microgobius gulosus,-80.6933,28.32962
Microgobius gulosus,-80.7647,28.72973
Microgobius gulosus,-80.76272,28.73853
Microgobius gulosus,-80.84017,28.7373
Microgobius gulosus,-80.83142,28.71795
Microgobius gulosus,-80.61108,28.39062
Microgobius gulosus,-80.61628,28.3574
Microgobius gulosus,-80.61308,28.34633
Microgobius gulosus,-80.61575,28.29762
Microgobius gulosus,-80.61408,28.10353
Microgobius gulosus,-80.59778,28.0777
Microgobius gulosus,-80.52707,27.93173
Microgobius gulosus,-80.5025,27.9253
Microgobius gulosus,-80.5172,27.91427
Microgobius gulosus,-80.50438,27.9082
Microgobius gulosus,-80.65032,28.23363
Microgobius gulosus,-80.63423,28.29978
Microgobius gulosus,-80.59493,28.47412
Microgobius gulosus,-80.61292,28.50537
Microgobius gulosus,-80.61238,28.35645
Microgobius gulosus,-80.67828,28.3263
Microgobius gulosus,-80.6562,28.2936
Microgobius gulosus,-80.65795,28.23963
Microgobius gulosus,-80.72082,28.39692
Microgobius gulosus,-80.60928,28.53003
Microgobius gulosus,-80.60555,28.5465
Microgobius gulosus,-80.78642,28.62237
Microgobius gulosus,-80.76588,28.60613
Microgobius gulosus,-80.74582,28.70528
Microgobius gulosus,-80.84453,28.77057
Microgobius gulosus,-80.84447,28.77063
Microgobius gulosus,-80.7709,28.72487
Microgobius gulosus,-80.79092,28.70888
Microgobius gulosus,-80.73292,28.49358
Microgobius gulosus,-80.7304,28.50172
Microgobius gulosus,-80.73145,28.50193
Microgobius gulosus,-80.72197,28.5856
Microgobius gulosus,-80.78197,28.51357
Microgobius gulosus,-80.5664,28.01792
Microgobius gulosus,-80.42188,27.7622
Microgobius gulosus,-80.41355,27.76085
Microgobius gulosus,-80.41172,27.73787
Microgobius gulosus,-80.71967,28.39195
Microgobius gulosus,-80.74095,28.39075
Microgobius gulosus,-80.72257,28.34982
Microgobius gulosus,-80.71512,28.32895
Microgobius gulosus,-80.47382,27.8994
Microgobius gulosus,-80.47363,27.89762
Microgobius gulosus,-80.51652,27.97103
Microgobius gulosus,-80.57132,28.07602
Microgobius gulosus,-80.54982,28.03575
Microgobius gulosus,-80.39345,27.72525
Microgobius gulosus,-80.395,27.73787
Microgobius gulosus,-80.59865,28.51228
Microgobius gulosus,-80.62055,28.52192
Microgobius gulosus,-80.60702,28.48827
Microgobius gulosus,-80.5854,28.51303
Microgobius gulosus,-80.59995,28.53467
Microgobius gulosus,-80.7272,28.35863
Microgobius gulosus,-80.71547,28.37538
Microgobius gulosus,-80.72212,28.3485
Microgobius gulosus,-80.52585,27.97407
Microgobius gulosus,-80.40135,27.71455
Microgobius gulosus,-80.43925,27.77005
Microgobius gulosus,-80.62443,28.47892
Microgobius gulosus,-80.59155,28.48172
Microgobius gulosus,-80.51157,27.94422
Microgobius gulosus,-80.5122,27.9379
Microgobius gulosus,-80.61122,28.4571
Microgobius gulosus,-80.6572,28.44315
Microgobius gulosus,-80.46043,27.86633
Microgobius gulosus,-80.42888,27.79918
Microgobius gulosus,-80.54372,28.02822
Microgobius gulosus,-80.60842,28.55695
Microgobius gulosus,-80.60853,28.52158
Microgobius gulosus,-80.58527,28.50065
Microgobius gulosus,-80.63602,28.48962
Microgobius gulosus,-80.62027,28.51782
Microgobius gulosus,-80.37773,27.67395
Microgobius gulosus,-80.43278,27.79077
Microgobius gulosus,-80.61027,28.09685
Microgobius gulosus,-80.52482,27.98928
Microgobius gulosus,-80.60547,28.5607
Microgobius gulosus,-80.5889,28.51992
Microgobius gulosus,-80.61617,28.5169
Microgobius gulosus,-80.40318,27.71738
Microgobius gulosus,-80.41192,27.73718
Microgobius gulosus,-80.44103,27.775
Microgobius gulosus,-80.4324,27.78232
Microgobius gulosus,-80.63105,28.46407
Microgobius gulosus,-80.62442,28.47937
Microgobius gulosus,-80.61015,28.5103
Microgobius gulosus,-80.43042,27.81648
Microgobius gulosus,-80.73227,28.38385
Microgobius gulosus,-80.67702,28.28448
Microgobius gulosus,-80.68475,28.26348
Microgobius gulosus,-80.39982,27.74463
Microgobius gulosus,-80.38047,27.68397
Microgobius gulosus,-80.41728,27.73293
Microgobius gulosus,-80.60158,28.50762
Microgobius gulosus,-80.65768,28.43502
Microgobius gulosus,-80.60112,28.46017
Microgobius gulosus,-80.5948,28.47487
Microgobius gulosus,-80.63285,28.4965
Microgobius gulosus,-80.60073,28.43747
Microgobius gulosus,-80.59925,28.4431
Microgobius gulosus,-80.62583,28.5098
Microgobius gulosus,-80.3833,27.69293
Microgobius gulosus,-80.63515,28.19862
Microgobius gulosus,-80.6212,28.17182
Microgobius gulosus,-80.52393,27.92687
Microgobius gulosus,-80.51788,27.91658
Microgobius gulosus,-80.60433,28.55733
Microgobius gulosus,-80.59148,28.52248
Microgobius gulosus,-80.70633,28.3462
Microgobius gulosus,-80.53273,28.00848
Microgobius gulosus,-80.50805,27.9445
Microgobius gulosus,-80.43145,27.81663
Microgobius gulosus,-80.61673,28.43762
Microgobius gulosus,-80.60233,28.43367
Microgobius gulosus,-80.6334,28.50072
Microgobius gulosus,-80.61292,28.10067
Microgobius gulosus,-80.5617,28.01965
Microgobius gulosus,-80.73312,28.37028
Microgobius gulosus,-80.71195,28.32533
Microgobius gulosus,-80.68952,28.27888
Microgobius gulosus,-80.59467,28.57448
Microgobius gulosus,-80.59897,28.5117
Microgobius gulosus,-80.58782,28.5191
Microgobius gulosus,-80.68988,28.39198
Microgobius gulosus,-80.67075,28.30052
Microgobius gulosus,-80.77167,28.52667
Microgobius gulosus,-80.40588,27.73013
Microgobius gulosus,-80.43522,27.76503
Microgobius gulosus,-80.60648,28.54748
Microgobius gulosus,-80.60693,28.51352
Microgobius gulosus,-80.70547,28.34683
Microgobius gulosus,-80.69093,28.28173
Microgobius gulosus,-80.6675,28.25912
Microgobius gulosus,-80.63545,28.19918
Microgobius gulosus,-80.62867,28.18657
Microgobius gulosus,-80.6318,28.49778
Microgobius gulosus,-80.62478,28.47952
Microgobius gulosus,-80.78875,28.71025
Microgobius gulosus,-80.60092,28.48758
Microgobius gulosus,-80.59472,28.47472
Microgobius gulosus,-80.41858,27.73655
Microgobius gulosus,-80.5169,27.91298
Microgobius gulosus,-80.73507,28.37492
Microgobius gulosus,-80.71995,28.34355
Microgobius gulosus,-80.60318,28.50875
Microgobius gulosus,-80.60975,28.53132
Microgobius gulosus,-80.68638,28.26752
Microgobius gulosus,-80.68825,28.3137
Microgobius gulosus,-80.67448,28.27777
Microgobius gulosus,-80.6164,28.10762
Microgobius gulosus,-80.5472,28.03183
Microgobius gulosus,-80.43927,27.7713
Microgobius gulosus,-80.81727,28.62802
Microgobius gulosus,-80.7913,28.75398
Microgobius gulosus,-80.7782,28.75038
Microgobius gulosus,-80.77158,28.74313
Microgobius gulosus,-80.78492,28.69033
Microgobius gulosus,-80.79145,28.65185
Microgobius gulosus,-80.78228,28.65258
Microgobius gulosus,-80.38175,27.67228
Microgobius gulosus,-80.38083,27.67018
Microgobius gulosus,-80.38858,27.72577
Microgobius gulosus,-80.41322,27.75548
Microgobius gulosus,-80.44003,27.78025
Microgobius gulosus,-80.63292,28.39487
Microgobius gulosus,-80.62292,28.3993
Microgobius gulosus,-80.62368,28.31968
Microgobius gulosus,-80.66985,28.33418
Microgobius gulosus,-80.6449,28.23518
Microgobius gulosus,-80.61673,28.24468
Microgobius gulosus,-80.75028,28.41652
Microgobius gulosus,-80.74977,28.41463
Microgobius gulosus,-80.72937,28.4041
Microgobius gulosus,-80.72017,28.45562
Microgobius gulosus,-80.71962,28.55905
Microgobius gulosus,-80.79177,28.54755
Microgobius gulosus,-80.7883,28.54525
Microgobius gulosus,-80.57277,28.07672
Microgobius gulosus,-80.5936,28.06448
Microgobius gulosus,-80.60257,28.53738
Microgobius gulosus,-80.60158,28.50762
Microgobius gulosus,-80.59157,28.55548
Microgobius gulosus,-80.6916,28.28252
Microgobius gulosus,-80.68148,28.25675
Microgobius gulosus,-80.63535,28.1497
Microgobius gulosus,-80.63413,28.14682
Microgobius gulosus,-80.49842,27.88827
Microgobius gulosus,-80.59515,28.50227
Microgobius gulosus,-80.62883,28.50808
Microgobius gulosus,-80.63728,28.49708
Microgobius gulosus,-80.6373,28.49665
Microgobius gulosus,-80.50217,27.93077
Microgobius gulosus,-80.48102,27.91458
Microgobius gulosus,-80.52088,27.9233
Microgobius gulosus,-80.66097,28.35317
Microgobius gulosus,-80.65612,28.30823
Microgobius gulosus,-80.61085,28.2959
Microgobius gulosus,-80.5005,27.88028
Microgobius gulosus,-80.48662,27.84918
Microgobius gulosus,-80.38352,27.66837
Microgobius gulosus,-80.38195,27.68452
Microgobius gulosus,-80.3903,27.6868
Microgobius gulosus,-80.80485,28.66653
Microgobius gulosus,-80.81593,28.65028
Microgobius gulosus,-80.79025,28.7096
Microgobius gulosus,-80.8241,28.77885
Microgobius gulosus,-80.84212,28.7763
Microgobius gulosus,-80.79185,28.74827
Microgobius gulosus,-80.77162,28.74303
Microgobius gulosus,-80.60905,28.55623
Microgobius gulosus,-80.60923,28.52242
Microgobius gulosus,-80.78167,28.52115
Microgobius gulosus,-80.7861,28.54115
Microgobius gulosus,-80.72883,28.522
Microgobius gulosus,-80.72457,28.44188
Microgobius gulosus,-80.7453,28.39858
Microgobius gulosus,-80.59148,28.12725
Microgobius gulosus,-80.57523,28.07955
Microgobius gulosus,-80.5661,28.06763
Microgobius gulosus,-80.61515,28.24843
Microgobius gulosus,-80.65263,28.27828
Microgobius gulosus,-80.60163,28.4742
Microgobius gulosus,-80.42252,27.74098
Microgobius gulosus,-80.45888,27.8013
Microgobius gulosus,-80.39725,27.71772
Microgobius gulosus,-80.38463,27.68742
Microgobius gulosus,-80.73583,28.37722
Microgobius gulosus,-80.67727,28.24903
Microgobius gulosus,-80.64402,28.16712
Microgobius gulosus,-80.635,28.14842
Microgobius gulosus,-80.63317,28.14578
Microgobius gulosus,-80.62477,28.1315
Microgobius gulosus,-80.5723,28.02172
Microgobius gulosus,-80.59185,28.06175
Microgobius gulosus,-80.60985,28.51282
Microgobius gulosus,-80.62088,28.5212
Microgobius gulosus,-80.49732,27.88792
Microgobius gulosus,-80.48365,27.9153
Microgobius gulosus,-80.49788,27.92747
Microgobius gulosus,-80.50955,27.95357
Microgobius gulosus,-80.59518,28.50228
Microgobius gulosus,-80.50985,27.94622
Microgobius gulosus,-80.66363,28.21245
Microgobius gulosus,-80.73305,28.37008
Microgobius gulosus,-80.6726,28.27307
Microgobius gulosus,-80.69207,28.28407
Microgobius gulosus,-80.63488,28.1982
Microgobius gulosus,-80.4303,27.82435
Microgobius gulosus,-80.46698,27.81635
Microgobius gulosus,-80.5105,27.89963
Microgobius gulosus,-80.63358,28.50053
Microgobius gulosus,-80.59632,28.57462
Microgobius gulosus,-80.60452,28.56027
Microgobius gulosus,-80.62087,28.5213
Microgobius gulosus,-80.76478,28.80613
Microgobius gulosus,-80.76502,28.80598
Microgobius gulosus,-80.71343,28.74537
Microgobius gulosus,-80.70613,28.74372
Microgobius gulosus,-80.37538,27.6717
Microgobius gulosus,-80.41263,27.74772
Microgobius gulosus,-80.42178,27.76207
Microgobius gulosus,-80.41663,27.76442
Microgobius gulosus,-80.76452,28.80617
Microgobius gulosus,-80.74147,28.73455
Microgobius gulosus,-80.67577,28.70615
Microgobius gulosus,-80.66152,28.68137
Microgobius gulosus,-80.5664,28.06917
Microgobius gulosus,-80.59828,28.4685
Microgobius gulosus,-80.62007,28.51763
Microgobius gulosus,-80.4589,27.80177
Microgobius gulosus,-80.48393,27.84627
Microgobius gulosus,-80.6952,28.33133
Microgobius gulosus,-80.68472,28.26455
Microgobius gulosus,-80.67133,28.22728
Microgobius gulosus,-80.59048,28.5049
Microgobius gulosus,-80.61607,28.51678
Microgobius gulosus,-80.61895,28.51877
Microgobius gulosus,-80.51363,27.9208
Microgobius gulosus,-80.71733,28.38285
Microgobius gulosus,-80.73628,28.38138
Microgobius gulosus,-80.73667,28.38243
Microgobius gulosus,-80.76843,28.80665
Microgobius gulosus,-80.65703,28.67465
Microgobius gulosus,-80.662,28.66985
Microgobius gulosus,-80.71953,28.70742
Microgobius gulosus,-80.3879,27.71648
Microgobius gulosus,-80.51697,27.91328
Microgobius gulosus,-80.47655,27.90332
Microgobius gulosus,-80.49985,27.91832
Microgobius gulosus,-80.5114,27.9531
Microgobius gulosus,-80.441,27.7911
Microgobius gulosus,-80.60352,28.50763
Microgobius gulosus,-80.61033,28.48832
Microgobius gulosus,-80.63342,28.50167
Microgobius gulosus,-80.62812,28.47123
Microgobius gulosus,-80.60698,28.57523
Microgobius gulosus,-80.61948,28.51912
Microgobius gulosus,-80.61822,28.5245
Microgobius gulosus,-80.60488,28.55763
Microgobius gulosus,-80.76505,28.80603
Microgobius gulosus,-80.76198,28.8069
Microgobius gulosus,-80.74788,28.77135
Microgobius gulosus,-80.70295,28.74228
Microgobius gulosus,-80.72078,28.70692
Microgobius gulosus,-80.5106,27.95282
Microgobius gulosus,-80.37963,27.67765
Microgobius gulosus,-80.65762,28.43498
Microgobius gulosus,-80.64748,28.45835
Microgobius gulosus,-80.6113,28.50855
Microgobius gulosus,-80.47795,27.87922
Microgobius gulosus,-80.73078,28.36438
Microgobius gulosus,-80.3831,27.70603
Microgobius gulosus,-80.39715,27.74167
Microgobius gulosus,-80.71707,28.3823
Microgobius gulosus,-80.64457,28.21627
Microgobius gulosus,-80.50472,27.88903
Microgobius gulosus,-80.50565,27.89833
Microgobius gulosus,-80.7513,28.74038
Microgobius gulosus,-80.75193,28.74215
Microgobius gulosus,-80.73672,28.72865
Microgobius gulosus,-80.70382,28.71372
Microgobius gulosus,-80.69387,28.70925
Microgobius gulosus,-80.67578,28.66788
Microgobius gulosus,-80.50068,27.92037
Microgobius gulosus,-80.60335,28.53765
Microgobius gulosus,-80.59262,28.53732
Microgobius gulosus,-80.59843,28.56947
Microgobius gulosus,-80.59202,28.4804
Microgobius gulosus,-80.64642,28.4644
Microgobius gulosus,-80.63092,28.46425
Microgobius gulosus,-80.64327,28.47147
Microgobius gulosus,-80.76225,28.7905
Microgobius gulosus,-80.72092,28.707
Microgobius gulosus,-80.70303,28.71955
Microgobius gulosus,-80.69905,28.7198
Microgobius gulosus,-80.76708,28.76448
Microgobius gulosus,-80.7483,28.74412
Microgobius gulosus,-80.53033,28.0046
Microgobius gulosus,-80.51365,27.9215
Microgobius gulosus,-80.38207,27.6744
Microgobius gulosus,-80.38318,27.70487
Microgobius gulosus,-80.46862,27.87023
Microgobius gulosus,-80.4215,27.78392
Microgobius gulosus,-80.41325,27.76125
Microgobius gulosus,-80.7359,28.37717
Microgobius gulosus,-80.71963,28.39722
Microgobius gulosus,-80.69225,28.32655
Microgobius gulosus,-80.62868,28.13852
Microgobius gulosus,-80.60705,28.56948
Microgobius gulosus,-80.62065,28.52142
Microgobius gulosus,-80.59203,28.5532
Microgobius gulosus,-80.64932,28.67533
Microgobius gulosus,-80.6492,28.67535
Microgobius gulosus,-80.65605,28.67312
Microgobius gulosus,-80.65702,28.66742
Microgobius gulosus,-80.68545,28.67638
Microgobius gulosus,-80.70385,28.69152
Microgobius gulosus,-80.7362,28.72768
Microgobius gulosus,-80.73873,28.38928
Microgobius gulosus,-80.71037,28.32147
Microgobius gulosus,-80.62775,28.4713
Microgobius gulosus,-80.62208,28.51777
Microgobius gulosus,-80.6213,28.48743
Microgobius gulosus,-80.722,28.34833
Microgobius gulosus,-80.70207,28.30417
Microgobius gulosus,-80.4373,27.7863
Microgobius gulosus,-80.43332,27.78943
Microgobius gulosus,-80.61297,28.15787
Microgobius gulosus,-80.62948,28.14007
Microgobius gulosus,-80.61942,28.5217
Microgobius gulosus,-80.6064,28.56598
Microgobius gulosus,-80.45852,27.87008
Microgobius gulosus,-80.51755,27.9155
Microgobius gulosus,-80.50018,27.92968
Microgobius gulosus,-80.6023,28.57227
Microgobius gulosus,-80.68253,28.683
Microgobius gulosus,-80.6611,28.66458
Microgobius gulosus,-80.64893,28.67437
Microgobius gulosus,-80.71918,28.70848
Microgobius gulosus,-80.74383,28.7668
Microgobius gulosus,-80.74318,28.76742
Microgobius gulosus,-80.38328,27.68937
Microgobius gulosus,-80.39717,27.71667
Microgobius gulosus,-80.4017,27.71615
Microgobius gulosus,-80.45683,27.79837
Microgobius gulosus,-80.73268,28.36902
Microgobius gulosus,-80.71595,28.33438
Microgobius gulosus,-80.71018,28.3203
Microgobius gulosus,-80.65892,28.20572
Microgobius gulosus,-80.60777,28.4882
Microgobius gulosus,-80.62213,28.51763
Microgobius gulosus,-80.63652,28.48995
Microgobius gulosus,-80.50827,27.93362
Microgobius gulosus,-80.52158,27.94147
Microgobius gulosus,-80.54995,28.03458
Microgobius gulosus,-80.59795,28.07878
Microgobius gulosus,-80.37312,27.65395
Microgobius gulosus,-80.76955,28.80688
Microgobius gulosus,-80.64962,28.67395
Microgobius gulosus,-80.64952,28.67622
Microgobius gulosus,-80.713,28.37185
Microgobius gulosus,-80.67133,28.26677
Microgobius gulosus,-80.66602,28.22008
Microgobius gulosus,-80.63997,28.20693
Microgobius gulosus,-80.57603,28.07847
Microgobius gulosus,-80.5166,27.9711
Microgobius gulosus,-80.50982,27.95593
Microgobius gulosus,-80.50312,27.92295
Microgobius gulosus,-80.61167,28.52088
Microgobius gulosus,-80.6059,28.51023
Microgobius gulosus,-80.59232,28.53885
Microgobius gulosus,-80.63988,28.43602
Microgobius gulosus,-80.59805,28.4653
Microgobius gulosus,-80.65502,28.45038
Microgobius gulosus,-80.78748,28.79447
Microgobius gulosus,-80.78273,28.78882
Microgobius gulosus,-80.73298,28.7188
Microgobius gulosus,-80.68163,28.67187
Microgobius gulosus,-80.68213,28.67057
Microgobius gulosus,-80.69312,28.7091
Microgobius gulosus,-80.7824,28.53683
Microgobius gulosus,-80.72602,28.54747
Microgobius gulosus,-80.72028,28.58978
Microgobius gulosus,-80.76042,28.60417
Microgobius gulosus,-80.72953,28.50898
Microgobius gulosus,-80.7367,28.48783
Microgobius gulosus,-80.72393,28.4354
Microgobius gulosus,-80.68443,28.36167
Microgobius gulosus,-80.68153,28.33948
Microgobius gulosus,-80.6345,28.31082
Microgobius gulosus,-80.62925,28.3193
Microgobius gulosus,-80.78157,28.65377
Microgobius gulosus,-80.78768,28.68262
Microgobius gulosus,-80.79717,28.70347
Microgobius gulosus,-80.77187,28.7404
Microgobius gulosus,-80.76768,28.74525
Microgobius gulosus,-80.8371,28.72738
Microgobius gulosus,-80.80958,28.68173
Microgobius gulosus,-80.71715,28.38272
Microgobius gulosus,-80.70263,28.33968
Microgobius gulosus,-80.69918,28.33535
Microgobius gulosus,-80.72198,28.3481
Microgobius gulosus,-80.66588,28.25487
Microgobius gulosus,-80.60533,28.50885
Microgobius gulosus,-80.58845,28.48598
Microgobius gulosus,-80.59775,28.46405
Microgobius gulosus,-80.6154,28.16165
Microgobius gulosus,-80.536,28.01023
Microgobius gulosus,-80.56135,28.00677
Microgobius gulosus,-80.59967,28.52185
Microgobius gulosus,-80.62298,28.39963
Microgobius gulosus,-80.38,27.68467
Microgobius gulosus,-80.42773,27.79745
Microgobius gulosus,-80.47192,27.89662
Microgobius gulosus,-80.47845,27.87702
Microgobius gulosus,-80.5999,28.56992
Microgobius gulosus,-80.77467,28.49363
Microgobius gulosus,-80.73502,28.49182
Microgobius gulosus,-80.76663,28.47417
Microgobius gulosus,-80.79452,28.64993
Microgobius gulosus,-80.79045,28.64998
Microgobius gulosus,-80.72927,28.75628
Microgobius gulosus,-80.70303,28.74483
Microgobius gulosus,-80.7037,28.7458
Microgobius gulosus,-80.73978,28.72622
Microgobius gulosus,-80.7551,28.76002
Microgobius gulosus,-80.76293,28.78978
Microgobius gulosus,-80.72827,28.7684
Microgobius gulosus,-80.73098,28.77145
Microgobius gulosus,-80.84555,28.77503
Microgobius gulosus,-80.84418,28.76338
Microgobius gulosus,-80.83532,28.72915
Microgobius gulosus,-80.82422,28.66737
Microgobius gulosus,-80.3765,27.67272
Microgobius gulosus,-80.43037,27.82502
Microgobius gulosus,-80.53157,27.94238
Microgobius gulosus,-80.5058,27.94425
Microgobius gulosus,-80.54317,27.9889
Microgobius gulosus,-80.54473,28.02925
Microgobius gulosus,-80.67523,28.36058
Microgobius gulosus,-80.66047,28.31108
Microgobius gulosus,-80.66875,28.28967
Microgobius gulosus,-80.65345,28.24118
Microgobius gulosus,-80.60723,28.1545
Microgobius gulosus,-80.51712,27.91627
Microgobius gulosus,-80.4955,27.88337
Microgobius gulosus,-80.63313,28.35718
Microgobius gulosus,-80.66137,28.38462
Microgobius gulosus,-80.74325,28.39505
Microgobius gulosus,-80.71935,28.39242
Microgobius gulosus,-80.64788,28.22025
Microgobius gulosus,-80.6078,28.51032
Microgobius gulosus,-80.60132,28.49012
Microgobius gulosus,-80.63317,28.14632
Microgobius gulosus,-80.63827,28.1552
Microgobius gulosus,-80.60092,28.1367
Microgobius gulosus,-80.72795,28.73897
Microgobius gulosus,-80.71325,28.74338
Microgobius gulosus,-80.66018,28.67118
Microgobius gulosus,-80.68202,28.67068
Microgobius gulosus,-80.69655,28.68363
Microgobius gulosus,-80.73037,28.36383
Microgobius gulosus,-80.70447,28.34877
Microgobius gulosus,-80.68965,28.31763
Microgobius gulosus,-80.66603,28.22077
Microgobius gulosus,-80.5923,28.54028
Microgobius gulosus,-80.60708,28.56348
Microgobius gulosus,-80.42077,27.76762
Microgobius gulosus,-80.64848,28.4682
Microgobius gulosus,-80.64882,28.46663
Microgobius gulosus,-80.59127,28.49458
Microgobius gulosus,-80.58658,28.1099
Microgobius gulosus,-80.56033,28.0552
Microgobius gulosus,-80.52363,27.94522
Microgobius gulosus,-80.4782,27.90513
Microgobius gulosus,-80.46933,27.87575
Microgobius gulosus,-80.74118,28.72872
Microgobius gulosus,-80.69292,28.68592
Microgobius gulosus,-80.68905,28.67688
Microgobius gulosus,-80.69057,28.67678
Microgobius gulosus,-80.6977,28.6847
Microgobius gulosus,-80.70242,28.72757
Microgobius gulosus,-80.47442,27.9041
Microgobius gulosus,-80.515,27.92023
Microgobius gulosus,-80.41717,27.73272
Microgobius gulosus,-80.4005,27.71932
Microgobius gulosus,-80.38298,27.70562
Microgobius gulosus,-80.68398,28.30205
Microgobius gulosus,-80.68573,28.26572
Microgobius gulosus,-80.60852,28.55735
Microgobius gulosus,-80.60463,28.5547
Microgobius gulosus,-80.55547,28.04878
Microgobius gulosus,-80.59577,28.13245
Microgobius gulosus,-80.45348,27.79312
Microgobius gulosus,-80.60237,28.43513
Microgobius gulosus,-80.6012,28.46047
Microgobius gulosus,-80.5898,28.49762
Microgobius gulosus,-80.61078,28.48822
Microgobius gulosus,-80.65585,28.67337
Microgobius gulosus,-80.64943,28.67525
Microgobius gulosus,-80.65778,28.67892
Microgobius gulosus,-80.69218,28.7092
Microgobius gulosus,-80.69902,28.73767
Microgobius gulosus,-80.73287,28.77113
Microgobius gulosus,-80.73183,28.76765
Microgobius gulosus,-80.74665,28.78657
Microgobius gulosus,-80.74628,28.78432
Microgobius gulosus,-80.72095,28.34533
Microgobius gulosus,-80.68948,28.27882
Microgobius gulosus,-80.65933,28.19872
Microgobius gulosus,-80.60685,28.57455
Microgobius gulosus,-80.60653,28.55443
Microgobius gulosus,-80.59445,28.52398
Microgobius gulosus,-80.52068,27.9225
Microgobius gulosus,-80.51477,27.96787
Microgobius gulosus,-80.73045,28.73928
Microgobius gulosus,-80.59692,28.50278
Microgobius gulosus,-80.65767,28.43508
Microgobius gulosus,-80.7067,28.3495
Microgobius gulosus,-80.65778,28.66847
Microgobius gulosus,-80.67047,28.68795
Microgobius gulosus,-80.59993,28.56997
Microgobius gulosus,-80.60562,28.55537
Microgobius gulosus,-80.59465,28.52387
Microgobius gulosus,-80.6204,28.52197
Microgobius gulosus,-80.42907,27.79915
Microgobius gulosus,-80.43055,27.80022
Microgobius gulosus,-80.44558,27.78408
Microgobius gulosus,-80.60397,28.53752
Microgobius gulosus,-80.60208,28.52865
Microgobius gulosus,-80.77262,28.77265
Microgobius gulosus,-80.7208,28.70685
Microgobius gulosus,-80.4913,27.91565
Microgobius gulosus,-80.65795,28.43518
Microgobius gulosus,-80.59142,28.4818
Microgobius gulosus,-80.42552,27.79422
Microgobius gulosus,-80.51628,27.97095
Microgobius gulosus,-80.49095,27.91718
Microgobius gulosus,-80.47452,27.90422
Microgobius gulosus,-80.52725,27.93288
Microgobius gulosus,-80.56108,28.05557
Microgobius gulosus,-80.77107,28.80512
Microgobius gulosus,-80.65623,28.67377
Microgobius gulosus,-80.65918,28.66463
Microgobius gulosus,-80.6894,28.3164
Microgobius gulosus,-80.67122,28.26717
Microgobius gulosus,-80.66692,28.2586
Microgobius gulosus,-80.59645,28.45535
Microgobius gulosus,-80.58763,28.49722
Microgobius gulosus,-80.60167,28.50422
Microgobius gulosus,-80.48372,27.84642
Microgobius gulosus,-80.41622,27.75845
Microgobius gulosus,-80.59963,28.52563
Microgobius gulosus,-80.6062,28.5105
Microgobius gulosus,-80.78383,28.78938
Microgobius gulosus,-80.73643,28.764
Microgobius gulosus,-80.73073,28.76902
Microgobius gulosus,-80.72083,28.7069
Microgobius gulosus,-80.65048,28.67633
Microgobius gulosus,-80.65732,28.66783
Microgobius gulosus,-80.74835,28.74172
Microgobius gulosus,-80.60637,28.56615
Microgobius gulosus,-80.61852,28.52533
Microgobius gulosus,-80.65548,28.23497
Microgobius gulosus,-80.65467,28.23312
Microgobius gulosus,-80.64898,28.2224
Microgobius gulosus,-80.53535,28.00998
Microgobius gulosus,-80.59992,28.44265
Microgobius gulosus,-80.6217,28.48703
Microgobius gulosus,-80.65418,28.18903
Microgobius gulosus,-80.57778,28.08925
Microgobius gulosus,-80.48372,27.84613
Microgobius gulosus,-80.47408,27.88647
Microgobius gulosus,-80.54013,28.01523
Microgobius gulosus,-80.52712,27.98427
Microgobius gulosus,-80.73973,28.76588
Microgobius gulosus,-80.7319,28.76777
Microgobius gulosus,-80.7208,28.70685
Microgobius gulosus,-80.64952,28.67407
Microgobius gulosus,-80.69423,28.68302
Microgobius gulosus,-80.70663,28.34903
Microgobius gulosus,-80.60688,28.56372
Microgobius gulosus,-80.57578,28.03153
Microgobius gulosus,-80.57922,28.09498
Microgobius gulosus,-80.58645,28.11195
Microgobius gulosus,-80.6007,28.08147
Microgobius gulosus,-80.39187,27.71207
Microgobius gulosus,-80.59702,28.45228
Microgobius gulosus,-80.6217,28.48707
Microgobius gulosus,-80.59832,28.46783
Microgobius gulosus,-80.60507,28.50848
Microgobius gulosus,-80.77682,28.77795
Microgobius gulosus,-80.7364,28.76698
Microgobius gulosus,-80.74295,28.7461
Microgobius gulosus,-80.51633,27.9707
Microgobius gulosus,-80.53823,27.96347
Microgobius gulosus,-80.38312,27.70577
Microgobius gulosus,-80.59333,28.53583
Microgobius gulosus,-80.59325,28.52435
Microgobius gulosus,-80.60192,28.52875
Microgobius gulosus,-80.65975,28.20585
Microgobius gulosus,-80.62853,28.18638
Microgobius gulosus,-80.61037,28.09652
Microgobius gulosus,-80.61028,28.09538
Microgobius gulosus,-80.55337,28.0385
Microgobius gulosus,-80.58652,28.04752
Microgobius gulosus,-80.41868,27.7348
Microgobius gulosus,-80.40317,27.71748
Microgobius gulosus,-80.39683,27.69967
